Sent,Word,Tag
sent: 1264,case,Other
sent: 1264,hogye,Other
sent: 1264,tab,Other
sent: 1264,kahan,Other
sent: 1264,the,Other
sent: 1264,ye,Other
sent: 1264,so,Other
sent: 1264,called,Other
sent: 1264,fake,Other
sent: 1264,human?,B-Org
sent: 1264,Bcz,Other
sent: 1264,Tab,Other
sent: 1264,unko,Other
sent: 1264,puri,Other
sent: 1264,dunia,Other
sent: 1264,dekh,Other
sent: 1264,rahi,Other
sent: 1264,thi,Other
sent: 1264,baki,Other
sent: 1264,ke,Other
sent: 1264,cases,Other
sent: 1264,hui,Other
sent: 1264,wo,Other
sent: 1264,chhote,Other
sent: 1264,gaon,Other
sent: 1264,ke,Other
sent: 1264,"the,",Other
sent: 1264,vahan,Other
sent: 1264,unke,Other
sent: 1264,upar,Other
sent: 1264,koi,Other
sent: 1264,camera,Other
sent: 1264,na,Other
sent: 1264,aata.,Other
sent: 1264,2/2,Other
""
sent: 1265,Nd,Other
sent: 1265,One,Other
sent: 1265,more,Other
sent: 1265,thing,Other
sent: 1265,agar,Other
sent: 1265,koi,Other
sent: 1265,Hindu,B-Org
sent: 1265,apne,Other
sent: 1265,haqq,Other
sent: 1265,ki,Other
sent: 1265,ya,Other
sent: 1265,apne,Other
sent: 1265,against,Other
sent: 1265,kuchh,Other
sent: 1265,ho,Other
sent: 1265,tabhi,Other
sent: 1265,pseudo,Other
sent: 1265,intellectual,Other
sent: 1265,ko,Other
sent: 1265,"Rape,",Other
sent: 1265,"inntolarance,",Other
sent: 1265,"murder,",Other
sent: 1265,Kyun,Other
sent: 1265,yaad,Other
sent: 1265,aata,Other
sent: 1265,hai?,Other
sent: 1265,And,Other
sent: 1265,inko,Other
sent: 1265,rape,Other
sent: 1265,hui,Other
sent: 1265,ladki,Other
sent: 1265,ke,Other
sent: 1265,sath,Other
sent: 1265,itna,Other
sent: 1265,lagav,Other
sent: 1265,hai,Other
sent: 1265,toh,Other
sent: 1265,sirf,Other
sent: 1265,NirbhayaKand,Other
sent: 1265,ke,Other
sent: 1265,time,Other
sent: 1265,kyun,Other
sent: 1265,road,Other
sent: 1265,par,Other
sent: 1265,the?,Other
sent: 1265,1/2,Other
""
sent: 1266,Everybody,Other
sent: 1266,ignores,Other
sent: 1266,such,Other
sent: 1266,brutal,Other
sent: 1266,rape,Other
sent: 1266,cases.,Other
sent: 1266,Par,Other
sent: 1266,jab,Other
sent: 1266,padosi,Other
sent: 1266,desh,B-Org
sent: 1266,me,Other
sent: 1266,hoga,Other
sent: 1266,to,Other
sent: 1266,aansu,Other
sent: 1266,"bahaenge,",Other
sent: 1266,no,Other
sent: 1266,problem,Other
sent: 1266,with,Other
sent: 1266,that,Other
sent: 1266,par,Other
sent: 1266,apne,Other
sent: 1266,ghar,Other
sent: 1266,me,Other
sent: 1266,to,Other
sent: 1266,dekho.,Other
""
sent: 1267,Yeduurappa,B-Per
sent: 1267,is,Other
sent: 1267,"honest,",Other
sent: 1267,Jay,B-Per
sent: 1267,Shah,I-Per
sent: 1267,is,Other
sent: 1267,"honest,",Other
sent: 1267,Mopalwar,B-Per
sent: 1267,is,Other
sent: 1267,"honest,",Other
sent: 1267,Prakash,B-Per
sent: 1267,Mehta,I-Per
sent: 1267,is,Other
sent: 1267,"honest,",Other
sent: 1267,A,B-Per
sent: 1267,Raja,I-Per
sent: 1267,is,Other
sent: 1267,"honest,",Other
sent: 1267,Adarsh,B-Per
sent: 1267,scam,Other
sent: 1267,nahin,Other
sent: 1267,"hua,",Other
sent: 1267,Betiyoon,Other
sent: 1267,ka,Other
sent: 1267,rape,Other
sent: 1267,nahin,Other
sent: 1267,ho,Other
sent: 1267,Raha,Other
sent: 1267,hai....,Other
sent: 1267,Aapko,Other
sent: 1267,Zara,Other
sent: 1267,si,Other
sent: 1267,bhi,Other
sent: 1267,sharam,Other
sent: 1267,hai,Other
sent: 1267,kya,Other
sent: 1267,jo,Other
sent: 1267,ab,Other
sent: 1267,bhi,Other
sent: 1267,naitikta,Other
sent: 1267,aur,Other
sent: 1267,desh,B-Org
sent: 1267,bhakti,Other
sent: 1267,ki,Other
sent: 1267,baatein,Other
sent: 1267,karte,Other
sent: 1267,hai,Other
sent: 1267,sir.,Other
""
sent: 1268,Ek,Other
sent: 1268,movie,Other
sent: 1268,ne,Other
sent: 1268,logo,Other
sent: 1268,ko,Other
sent: 1268,gyan,Other
sent: 1268,gyani,Other
sent: 1268,bana,Other
sent: 1268,diya.,Other
sent: 1268,Haryana,B-Loc
sent: 1268,me,Other
sent: 1268,rape,Other
sent: 1268,horahe,Other
sent: 1268,hai,Other
sent: 1268,kabhi,Other
sent: 1268,uske,Other
sent: 1268,liye,Other
sent: 1268,b,Other
sent: 1268,lecture,Other
sent: 1268,dedijiye,Other
sent: 1268,ya,Other
sent: 1268,beti,Other
sent: 1268,bheno,Other
sent: 1268,ke,Other
sent: 1268,liye,Other
sent: 1268,guru,Other
sent: 1268,gyan,Other
sent: 1268,khatam,Other
sent: 1268,hogua,Other
sent: 1268,apke,Other
sent: 1268,pass,Other
""
sent: 1269,Hindustan,B-Loc
sent: 1269,ke,Other
sent: 1269,tamam,Other
sent: 1269,log,Other
sent: 1269,chahte,Other
sent: 1269,h,Other
sent: 1269,ke,Other
sent: 1269,jis,Other
sent: 1269,trah,Other
sent: 1269,se,Other
sent: 1269,auraton,Other
sent: 1269,ke,Other
sent: 1269,upar,Other
sent: 1269,crime,Other
sent: 1269,bhadr,Other
sent: 1269,rha,Other
sent: 1269,h,Other
sent: 1269,gang,Other
sent: 1269,rape,Other
sent: 1269,ke,Other
sent: 1269,waqia,Other
sent: 1269,ho,Other
sent: 1269,rha,Other
sent: 1269,iske,Other
sent: 1269,liye,Other
sent: 1269,central,Other
sent: 1269,govt,B-Org
sent: 1269,wali,Other
sent: 1269,modi,B-Per
sent: 1269,sarkar,Other
sent: 1269,1,Other
sent: 1269,strong,Other
sent: 1269,law,Other
sent: 1269,bnaye,Other
""
sent: 1270,Bhai,Other
sent: 1270,yeh,Other
sent: 1270,Sena,Other
sent: 1270,tab,Other
sent: 1270,kidhar,Other
sent: 1270,thi,Other
sent: 1270,jab,Other
sent: 1270,terrorist,Other
sent: 1270,attack,Other
sent: 1270,hota,Other
sent: 1270,hai....,Other
sent: 1270,yeh,Other
sent: 1270,kidhar,Other
sent: 1270,hoti,Other
sent: 1270,hai,Other
sent: 1270,jab,Other
sent: 1270,brutal,Other
sent: 1270,rape,Other
sent: 1270,hota,Other
sent: 1270,hai...,Other
sent: 1270,Sad,Other
sent: 1270,to,Other
sent: 1270,see,Other
sent: 1270,this,Other
sent: 1270,hope,Other
sent: 1270,they,Other
sent: 1270,do,Other
sent: 1270,something,Other
sent: 1270,for,Other
sent: 1270,nationa,Other
sent: 1270,rather,Other
sent: 1270,than,Other
sent: 1270,Sanskriti...,Other
sent: 1270,kyouki,Other
sent: 1270,desh,B-Org
sent: 1270,nahi,Other
sent: 1270,toh,Other
sent: 1270,Sanskriti,Other
sent: 1270,Kya,Other
sent: 1270,karegi,Other
""
sent: 1271,Rape,Other
sent: 1271,and,Other
sent: 1271,woman,Other
sent: 1271,persecution,Other
sent: 1271,ke,Other
sent: 1271,khilaf,Other
sent: 1271,awaz,Other
sent: 1271,toh,Other
sent: 1271,uthate,Other
sent: 1271,hi,Other
sent: 1271,hai,Other
sent: 1271,iska,Other
sent: 1271,matlab,Other
sent: 1271,yeh,Other
sent: 1271,nahi,Other
sent: 1271,Kisi,Other
sent: 1271,aur,Other
sent: 1271,ke,Other
sent: 1271,khilaf,Other
sent: 1271,awaz,Other
sent: 1271,na,Other
sent: 1271,"uthae,",Other
sent: 1271,waise,Other
sent: 1271,bata,Other
sent: 1271,du,Other
sent: 1271,film,Other
sent: 1271,ka,Other
sent: 1271,virodh,Other
sent: 1271,bhi,Other
sent: 1271,rapist,Other
sent: 1271,aur,Other
sent: 1271,woman,Other
sent: 1271,kidnaper,B-Per
sent: 1271,khilji,I-Per
sent: 1271,ke,Other
sent: 1271,wajah,Other
sent: 1271,se,Other
sent: 1271,hi,Other
sent: 1271,hai.,Other
""
sent: 1272,Bhrasht,Other
sent: 1272,Media,B-Org
sent: 1272,ne,Other
sent: 1272,lakho,Other
sent: 1272,logon,Other
sent: 1272,ka,Other
sent: 1272,mansik,Other
sent: 1272,rape,Other
sent: 1272,kiya,Other
sent: 1272,Jo,Other
sent: 1272,shareerik,Other
sent: 1272,rape,Other
sent: 1272,se,Other
sent: 1272,jara,Other
sent: 1272,bhi,Other
sent: 1272,kam,Other
sent: 1272,nahi,Other
sent: 1272,hai.,Other
sent: 1272,#BogusCaseOnBapuji,Other
""
sent: 1273,Sir,Other
sent: 1273,aap,Other
sent: 1273,kam,Other
sent: 1273,Acha,Other
sent: 1273,krte,Other
sent: 1273,ho,Other
sent: 1273,but,Other
sent: 1273,economy,Other
sent: 1273,ko,Other
sent: 1273,side,Other
sent: 1273,Rakh,Other
sent: 1273,kr,Other
sent: 1273,dekhe,Other
sent: 1273,toh,Other
sent: 1273,roj,Other
sent: 1273,news,Other
sent: 1273,mein,Other
sent: 1273,rape,Other
sent: 1273,ki,Other
sent: 1273,news,Other
sent: 1273,hoti,Other
sent: 1273,hai,Other
sent: 1273,usko,Other
sent: 1273,bhi,Other
sent: 1273,consider,Other
sent: 1273,kijiye,Other
""
sent: 1274,Ha,Other
sent: 1274,pata,Other
sent: 1274,he,Other
sent: 1274,soldiers,Other
sent: 1274,bhi,Other
sent: 1274,pahele,Other
sent: 1274,se,Other
sent: 1274,shahid,Other
sent: 1274,ho,Other
sent: 1274,rahe,Other
sent: 1274,he,Other
sent: 1274,rape,Other
sent: 1274,bhi,Other
sent: 1274,pahele,Other
sent: 1274,se,Other
sent: 1274,ho,Other
sent: 1274,rahe,Other
sent: 1274,he,Other
sent: 1274,tumhe,Other
sent: 1274,to,Other
sent: 1274,jakhmari,Other
sent: 1274,karne,Other
sent: 1274,ke,Other
sent: 1274,liye,Other
sent: 1274,janta,Other
sent: 1274,ne,Other
sent: 1274,bithaya,Other
sent: 1274,he,Other
sent: 1274,aur,Other
sent: 1274,esa,Other
sent: 1274,hi,Other
sent: 1274,chalta,Other
sent: 1274,raha,Other
sent: 1274,to,Other
sent: 1274,2019,Other
sent: 1274,me,Other
sent: 1274,tumhari,Other
sent: 1274,party,Other
sent: 1274,rape,Other
sent: 1274,hona,Other
sent: 1274,tay,Other
sent: 1274,he....,Other
sent: 1274,jai,Other
sent: 1274,hind,Other
""
sent: 1275,O,Other
sent: 1275,madam,Other
sent: 1275,@KirronKherBJP,Other
sent: 1275,aapke,Other
sent: 1275,ghar,Other
sent: 1275,me,Other
sent: 1275,ho,Other
sent: 1275,rahe,Other
sent: 1275,honge,Other
sent: 1275,rape,Other
sent: 1275,salon,Other
sent: 1275,se,Other
sent: 1275,free,Other
sent: 1275,fund,Other
sent: 1275,mein,Other
sent: 1275,desh,B-Org
sent: 1275,ko,Other
sent: 1275,kyun,Other
sent: 1275,badnam,Other
sent: 1275,karti,Other
sent: 1275,ho?,Other
sent: 1275,Sharm,Other
sent: 1275,ni,Other
sent: 1275,ati?,Other
sent: 1275,Maafi,Other
sent: 1275,mango,Other
""
""
""
sent: 1278,Manumental',Other
sent: 1278,kya,Other
sent: 1278,hota,Other
sent: 1278,hai,Other
sent: 1278,abe,Other
sent: 1278,kalwe?,Other
sent: 1278,English,Other
sent: 1278,ke,Other
sent: 1278,sath,Other
sent: 1278,kya,Other
sent: 1278,monumental',Other
sent: 1278,rape,Other
sent: 1278,kiya,Other
sent: 1278,hai,Other
sent: 1278,be?,Other
""
sent: 1279,Abe,Other
sent: 1279,chacha,B-Per
sent: 1279,@AnupamPkher,I-Per
sent: 1279,ye,Other
sent: 1279,kya,Other
sent: 1279,bol,Other
sent: 1279,rahi,Other
sent: 1279,hain,Other
sent: 1279,aunty?,Other
sent: 1279,Sikandar,B-Per
sent: 1279,ko,Other
sent: 1279,bhi,Other
sent: 1279,rape,Other
sent: 1279,karna,Other
sent: 1279,sikhaya,Other
sent: 1279,hai,Other
sent: 1279,kya?,Other
sent: 1279,Chi,Other
sent: 1279,chi,Other
""
sent: 1280,Pls,Other
sent: 1280,Awaz,Other
sent: 1280,uthani,Other
sent: 1280,hai,Other
sent: 1280,toh,Other
sent: 1280,sahi,Other
sent: 1280,cheez,Other
sent: 1280,K,Other
sent: 1280,liye,Other
sent: 1280,uthayo....,Other
sent: 1280,Ek,Other
sent: 1280,film,Other
sent: 1280,K,Other
sent: 1280,khilaf.?,Other
sent: 1280,Rape,Other
sent: 1280,K,Other
sent: 1280,khilaf,Other
sent: 1280,uthayo...,Other
sent: 1280,Rituals,Other
sent: 1280,K,Other
sent: 1280,khilaf,Other
sent: 1280,uthayo...,Other
sent: 1280,Ek,Other
sent: 1280,ghoomar,Other
sent: 1280,gane,Other
sent: 1280,me,Other
sent: 1280,waist,Other
sent: 1280,dhakkar,Other
sent: 1280,kya,Other
sent: 1280,dikhana,Other
sent: 1280,chahte,Other
sent: 1280,ho.?,Other
sent: 1280,Saree,Other
sent: 1280,jo,Other
sent: 1280,ek,Other
sent: 1280,Indian,B-Loc
sent: 1280,dress,Other
sent: 1280,hai,Other
sent: 1280,kayi,Other
sent: 1280,years,Other
sent: 1280,se,Other
sent: 1280,pehente,Other
sent: 1280,hai..,Other
sent: 1280,Usme,Other
sent: 1280,bhi,Other
sent: 1280,waist,Other
sent: 1280,dikhti,Other
sent: 1280,hai,Other
""
sent: 1281,Madam,Other
sent: 1281,ka,Other
sent: 1281,article,B-Org
sent: 1281,padhkar,Other
sent: 1281,hasi,Other
sent: 1281,aati,Other
sent: 1281,hai....,Other
sent: 1281,Baat,Other
sent: 1281,toh,Other
sent: 1281,aise,Other
sent: 1281,kar,Other
sent: 1281,rahi,Other
sent: 1281,hai,Other
sent: 1281,jaise,Other
sent: 1281,ne,Other
sent: 1281,rape,Other
sent: 1281,kiya,Other
sent: 1281,ho....,Other
sent: 1281,Ye,Other
sent: 1281,log,Other
sent: 1281,ye,Other
sent: 1281,kabhi,Other
sent: 1281,nahi,Other
sent: 1281,batayenge,Other
sent: 1281,ki,Other
sent: 1281,rape,Other
sent: 1281,karne,Other
sent: 1281,wale,Other
sent: 1281,haryana,B-Per
sent: 1281,ke,Other
sent: 1281,hain,Other
sent: 1281,ya,Other
sent: 1281,dusre,Other
sent: 1281,state,Other
sent: 1281,ke,Other
""
sent: 1282,Ye,Other
sent: 1282,farzi,Other
sent: 1282,"hai,",Other
sent: 1282,ye,Other
sent: 1282,15,Other
sent: 1282,lac,Other
sent: 1282,jumla,Other
sent: 1282,"tha,",Other
sent: 1282,#Achhedin,Other
sent: 1282,gale,Other
sent: 1282,ki,Other
sent: 1282,Hadi,Other
sent: 1282,"hai,",Other
sent: 1282,#GST,Other
sent: 1282,main,Other
sent: 1282,Congress,B-Org
sent: 1282,ka,Other
sent: 1282,hath,Other
sent: 1282,"hai,",Other
sent: 1282,#demonitisation,Other
sent: 1282,awara,Other
sent: 1282,"hai,",Other
sent: 1282,#GDP,Other
sent: 1282,down,Other
sent: 1282,technical,Other
sent: 1282,error,Other
sent: 1282,"hai,",Other
sent: 1282,chai,Other
sent: 1282,pokoda,Other
sent: 1282,Vikas,Other
sent: 1282,"hai,",Other
sent: 1282,Aug,Other
sent: 1282,main,Other
sent: 1282,bache,Other
sent: 1282,marte,Other
sent: 1282,"hai,",Other
sent: 1282,Haryana,B-Loc
sent: 1282,main,Other
sent: 1282,rape,Other
sent: 1282,fake,Other
sent: 1282,hai.,Other
sent: 1282,BC,Other
sent: 1282,phir,Other
sent: 1282,tum,Other
sent: 1282,sab,Other
sent: 1282,$&#&k,Other
sent: 1282,mar,Other
sent: 1282,rahe,Other
sent: 1282,ho.,Other
""
sent: 1283,International,Other
sent: 1283,leval,Other
sent: 1283,pe,Other
sent: 1283,to,Other
sent: 1283,desh,B-Org
sent: 1283,ki,Other
sent: 1283,bhut,Other
sent: 1283,wah,Other
sent: 1283,wah,Other
sent: 1283,ho,Other
sent: 1283,rahi,Other
sent: 1283,hai,Other
sent: 1283,acha,Other
sent: 1283,hai,Other
sent: 1283,par,Other
sent: 1283,national,Other
sent: 1283,leval,Other
sent: 1283,pe,Other
sent: 1283,bhi,Other
sent: 1283,bharastachar,Other
sent: 1283,chori,Other
sent: 1283,rape,Other
sent: 1283,ho,Other
sent: 1283,rahe,Other
sent: 1283,hai,Other
sent: 1283,uspe,Other
sent: 1283,dhayaan,Other
sent: 1283,de,Other
sent: 1283,ye,Other
sent: 1283,sab,Other
sent: 1283,kanoon,Other
sent: 1283,sakhat,Other
sent: 1283,na,Other
sent: 1283,hona,Other
sent: 1283,police,Other
sent: 1283,dwara,Other
sent: 1283,karwai,Other
sent: 1283,na,Other
sent: 1283,karne,Other
sent: 1283,ki,Other
sent: 1283,wajah,Other
sent: 1283,se,Other
sent: 1283,ho,Other
sent: 1283,raha,Other
sent: 1283,hai,Other
""
sent: 1284,12,Other
sent: 1284,saal,Other
sent: 1284,ki,Other
sent: 1284,ladki,Other
sent: 1284,ke,Other
sent: 1284,sath,Other
sent: 1284,rape,Other
sent: 1284,hua,Other
sent: 1284,to,Other
sent: 1284,faansi..,Other
sent: 1284,aur,Other
sent: 1284,agar,Other
sent: 1284,16,Other
sent: 1284,ki,Other
sent: 1284,ladki,Other
sent: 1284,ke,Other
sent: 1284,sath,Other
sent: 1284,hua,Other
sent: 1284,to,Other
sent: 1284,kya,Other
sent: 1284,karoge??2,Other
sent: 1284,saal,Other
sent: 1284,mein,Other
sent: 1284,bail??,Other
sent: 1284,Ye,Other
sent: 1284,konsa,Other
sent: 1284,kanoon,Other
sent: 1284,hai?Rape,Other
sent: 1284,kisi,Other
sent: 1284,bhi,Other
sent: 1284,age,Other
sent: 1284,ki,Other
sent: 1284,ladki,Other
sent: 1284,ke,Other
sent: 1284,sath,Other
sent: 1284,ho,Other
sent: 1284,sakta,Other
sent: 1284,hai.,Other
sent: 1284,Fir,Other
sent: 1284,kya,Other
sent: 1284,hoga,Other
sent: 1284,2saal,Other
sent: 1284,mein,Other
sent: 1284,bail..??,Other
sent: 1284,Agar,Other
sent: 1284,crime,Other
sent: 1284,proof,Other
sent: 1284,ho,Other
sent: 1284,jaaye,Other
sent: 1284,to,Other
sent: 1284,uska,Other
sent: 1284,penis,Other
sent: 1284,kaat,Other
sent: 1284,do,Other
sent: 1284,BAss@cmohry,Other
""
sent: 1285,Great!!!,Other
sent: 1285,Aap,Other
sent: 1285,jaise,Other
sent: 1285,hi,Other
sent: 1285,himmat,Other
sent: 1285,wali,Other
sent: 1285,lady,Other
sent: 1285,ki,Other
sent: 1285,jarurat,Other
sent: 1285,hai,Other
sent: 1285,jo,Other
sent: 1285,film,Other
sent: 1285,ke,Other
sent: 1285,liye,Other
sent: 1285,nahi,Other
sent: 1285,apne,Other
sent: 1285,hakk,Other
sent: 1285,ke,Other
sent: 1285,liye,Other
sent: 1285,haryana,B-Loc
sent: 1285,mein,Other
sent: 1285,ho,Other
sent: 1285,gang,Other
sent: 1285,rape,Other
sent: 1285,ho,Other
sent: 1285,raha,Other
sent: 1285,hai,Other
sent: 1285,in,Other
sent: 1285,sab,Other
sent: 1285,ke,Other
sent: 1285,liye,Other
sent: 1285,jauhar,Other
sent: 1285,Kare...,Other
sent: 1285,Gov,B-Org
sent: 1285,jarur,Other
sent: 1285,aur,Other
sent: 1285,hamre,Other
sent: 1285,society,Other
sent: 1285,sunega...,Other
""
sent: 1286,rape,Other
sent: 1286,se,Other
sent: 1286,age,Other
sent: 1286,ka,Other
sent: 1286,kya,Other
sent: 1286,relation?,Other
sent: 1286,Har,Other
sent: 1286,rape,Other
sent: 1286,k,Other
sent: 1286,liye,Other
sent: 1286,ye,Other
sent: 1286,punishment,Other
sent: 1286,honi,Other
sent: 1286,chaiye.,Other
sent: 1286,Jinki,Other
sent: 1286,betiyan,Other
sent: 1286,hai,Other
sent: 1286,unse,Other
sent: 1286,pucho.,Other
sent: 1286,jab,Other
sent: 1286,khud,Other
sent: 1286,k,Other
sent: 1286,saath,Other
sent: 1286,hoga,Other
sent: 1286,tab,Other
sent: 1286,maa,Other
sent: 1286,baap,Other
sent: 1286,ka,Other
sent: 1286,dard,Other
sent: 1286,samjho,Other
sent: 1286,ge,Other
""
sent: 1287,Beti,Other
sent: 1287,medal,Other
sent: 1287,jeet,Other
sent: 1287,rahi,Other
sent: 1287,is,Other
sent: 1287,cheez,Other
sent: 1287,ki,Other
sent: 1287,bahut,Other
sent: 1287,khushi,Other
sent: 1287,hai...,Other
sent: 1287,and,Other
sent: 1287,jo,Other
sent: 1287,beta,Other
sent: 1287,army,Other
sent: 1287,mein,Other
sent: 1287,jaakar,Other
sent: 1287,mar,Other
sent: 1287,raha,Other
sent: 1287,hai,Other
sent: 1287,unka,Other
sent: 1287,kya???,Other
sent: 1287,Har,Other
sent: 1287,cheez,Other
sent: 1287,mein,Other
sent: 1287,jahaan,Other
sent: 1287,dekho,Other
sent: 1287,ladki,Other
sent: 1287,ladki,Other
sent: 1287,ladki,Other
sent: 1287,padhne,Other
sent: 1287,mein,Other
sent: 1287,achi,Other
sent: 1287,sabki,Other
sent: 1287,baat,Other
sent: 1287,maane,Other
sent: 1287,wali,Other
sent: 1287,but,Other
sent: 1287,ye,Other
sent: 1287,kyu,Other
sent: 1287,bhul,Other
sent: 1287,jaate,Other
sent: 1287,ho,Other
sent: 1287,ki,Other
sent: 1287,fake,Other
sent: 1287,rape,Other
sent: 1287,cases,Other
sent: 1287,lagaane,Other
sent: 1287,wali,Other
sent: 1287,bhi,Other
sent: 1287,kisi,Other
sent: 1287,ki,Other
sent: 1287,beti,Other
sent: 1287,hi,Other
sent: 1287,hai??,Other
""
sent: 1288,Haryana,B-Loc
sent: 1288,chunav,Other
sent: 1288,ki,Other
sent: 1288,tayyari,Other
sent: 1288,vapas,Other
sent: 1288,negative,Other
sent: 1288,base,Other
sent: 1288,"pe,",Other
sent: 1288,Punjab,B-Loc
sent: 1288,mein,Other
sent: 1288,drugs,Other
sent: 1288,",",Other
sent: 1288,Haryana,B-Loc
sent: 1288,mein,Other
sent: 1288,"Rape,",Other
sent: 1288,corruption,Other
sent: 1288,ki,Other
sent: 1288,to,Other
sent: 1288,Raajneeti,Other
sent: 1288,kar,Other
sent: 1288,nai,Other
sent: 1288,sakte,Other
sent: 1288,"hai,",Other
sent: 1288,kyunki,Other
sent: 1288,khud,Other
sent: 1288,hi,Other
sent: 1288,corrupt,Other
sent: 1288,"hai,",Other
sent: 1288,jaanch,Other
sent: 1288,karlo,Other
sent: 1288,kahin,Other
sent: 1288,2G,Other
sent: 1288,pe,Other
sent: 1288,molestation,Other
sent: 1288,ka,Other
sent: 1288,hi,Other
sent: 1288,case,Other
sent: 1288,na,Other
sent: 1288,hojai...,Other
sent: 1288,hahahaha,Other
sent: 1288,@BJP4India,Other
""
""
sent: 1290,Respected,Other
sent: 1290,PM,B-Per
sent: 1290,Modi,I-Per
sent: 1290,Ji,I-Per
sent: 1290,Sabse,Other
sent: 1290,pahele,Other
sent: 1290,to,Other
sent: 1290,crime,Other
sent: 1290,horahe,Other
sent: 1290,unko,Other
sent: 1290,rokne,Other
sent: 1290,k,Other
sent: 1290,liye,Other
sent: 1290,aise,Other
sent: 1290,kanoon,Other
sent: 1290,banaye,Other
sent: 1290,k,Other
sent: 1290,koi,Other
sent: 1290,crime,Other
sent: 1290,hi,Other
sent: 1290,Na,Other
sent: 1290,kare,Other
sent: 1290,rapiest,Other
sent: 1290,ya,Other
sent: 1290,gang,Other
sent: 1290,rape,Other
sent: 1290,ko,Other
sent: 1290,sidha,Other
sent: 1290,phhasi,Other
sent: 1290,ki,Other
sent: 1290,saza,Other
sent: 1290,ho,Other
sent: 1290,koi,Other
sent: 1290,bhi,Other
sent: 1290,hamdardi,Other
sent: 1290,Na,Other
sent: 1290,ho,Other
""
sent: 1291,“Mera,Other
sent: 1291,nam,Other
sent: 1291,Satvir,B-Per
sent: 1291,Singh,I-Per
sent: 1291,hai,Other
sent: 1291,aur,Other
sent: 1291,mai,Other
sent: 1291,har,Other
sent: 1291,mahine,Other
sent: 1291,ek,Other
sent: 1291,din,Other
sent: 1291,ladkiyon,Other
sent: 1291,ke,Other
sent: 1291,liye,Other
sent: 1291,free,Other
sent: 1291,auto,Other
sent: 1291,chalata,Other
sent: 1291,hu..,Other
sent: 1291,Nirbhaya,Other
sent: 1291,kand,Other
sent: 1291,ke,Other
sent: 1291,bad,Other
sent: 1291,se,Other
sent: 1291,mai,Other
sent: 1291,yeh,Other
sent: 1291,har,Other
sent: 1291,mahine,Other
sent: 1291,karta,Other
sent: 1291,hu..,Other
""
sent: 1292,jab,Other
sent: 1292,rape,Other
sent: 1292,hote,Other
sent: 1292,h,Other
sent: 1292,tabkyun,Other
sent: 1292,karni_sena,B-Org
sent: 1292,chup,Other
sent: 1292,hoti,Other
sent: 1292,h,Other
sent: 1292,tab,Other
sent: 1292,nari,Other
sent: 1292,shakti,Other
sent: 1292,n,Other
sent: 1292,samman,Other
sent: 1292,kyun,Other
sent: 1292,yaad,Other
sent: 1292,nhi_aata,Other
sent: 1292,n,Other
sent: 1292,aaj,Other
sent: 1292,bhi,Other
sent: 1292,hazaro,Other
sent: 1292,mahillae,Other
sent: 1292,haryana,B-Loc
sent: 1292,n,Other
sent: 1292,rajasthan,B-Loc
sent: 1292,up,B-Loc
sent: 1292,m,Other
sent: 1292,harasment,Other
sent: 1292,ka,Other
sent: 1292,n,Other
sent: 1292,rape,Other
sent: 1292,ka,Other
sent: 1292,sikhar,Other
sent: 1292,hori_h,Other
sent: 1292,apna,Other
sent: 1292,gussa,Other
sent: 1292,wahan,Other
sent: 1292,dikhao_to,Other
sent: 1292,jyada,Other
sent: 1292,khushi,Other
sent: 1292,milegi,Other
sent: 1292,mjhe,Other
""
sent: 1293,@cmohry,B-Per
sent: 1293,sir,Other
sent: 1293,beti,Other
sent: 1293,to,Other
sent: 1293,beti,Other
sent: 1293,hoti,Other
sent: 1293,hai,Other
sent: 1293,",uska",Other
sent: 1293,umar,Other
sent: 1293,se,Other
sent: 1293,kya,Other
sent: 1293,lena,Other
sent: 1293,dena.,Other
sent: 1293,aapko,Other
sent: 1293,sabhi,Other
sent: 1293,rape,Other
sent: 1293,cases,Other
sent: 1293,k,Other
sent: 1293,liye,Other
sent: 1293,ye,Other
sent: 1293,nirnay,Other
sent: 1293,lena,Other
sent: 1293,chahiye,Other
sent: 1293,.Jab,Other
sent: 1293,marz,Other
sent: 1293,ek,Other
sent: 1293,hai,Other
sent: 1293,to,Other
sent: 1293,medicine,Other
sent: 1293,bhi,Other
sent: 1293,ek,Other
sent: 1293,honi,Other
sent: 1293,chaahiye,Other
sent: 1293,0,Other
""
sent: 1294,Vaise,Other
sent: 1294,media,Other
sent: 1294,walon,Other
sent: 1294,ke,Other
sent: 1294,bhi,Other
sent: 1294,rape,Other
sent: 1294,ke,Other
sent: 1294,maamle,Other
sent: 1294,saamne,Other
sent: 1294,aate,Other
sent: 1294,rahe,Other
sent: 1294,hain,Other
sent: 1294,",",Other
sent: 1294,tumhari,Other
sent: 1294,media,Other
sent: 1294,society,Other
sent: 1294,ko,Other
sent: 1294,kisne,Other
sent: 1294,ganda,Other
sent: 1294,kiya,Other
sent: 1294,hua,Other
sent: 1294,hai,Other
sent: 1294,uska,Other
sent: 1294,bhi,Other
sent: 1294,report,Other
sent: 1294,nikalo,Other
""
sent: 1295,Hamare,Other
sent: 1295,culture,Other
sent: 1295,ke,Other
sent: 1295,bare,Other
sent: 1295,me,Other
sent: 1295,hame,Other
sent: 1295,tum,Other
sent: 1295,logo,Other
sent: 1295,se,Other
